Epoch,Train Error,Test Error
1360,0.004,0.01
1361,0.004,0.007
1362,0.007,0.008
1363,0.006,0.008
1364,0.004,0.008
1365,0.012,0.012
1366,0.006,0.006
1367,0.006,0.008
1368,0.009,0.007
1369,0.006,0.01
1370,0.006,0.011
1371,0.006,0.01
1372,0.009,0.009
1373,0.006,0.01
1374,0.007,0.012
1375,0.005,0.012
1376,0.006,0.008
1377,0.006,0.009
1378,0.005,0.006
1379,0.003,0.009
1380,0.008,0.008
1381,0.007,0.011
1382,0.004,0.007
1383,0.006,0.009
1384,0.005,0.012
1385,0.004,0.01
1386,0.011,0.01
1387,0.004,0.013
1388,0.009,0.01
1389,0.004,0.01
1390,0.003,0.01
1391,0.004,0.009
1392,0.006,0.008
1393,0.003,0.011
1394,0.008,0.016
1395,0.008,0.012
1396,0.006,0.006
1397,0.009,0.009
1398,0.006,0.007
1399,0.005,0.01
1400,0.004,0.008
1401,0.006,0.009
1402,0.004,0.008
1403,0.005,0.013
1404,0.003,0.01
1405,0.005,0.012
1406,0.008,0.006
1407,0.008,0.012
1408,0.004,0.008
1409,0.006,0.007
1410,0.006,0.007
1411,0.006,0.006
1412,0.007,0.009
1413,0.009,0.007
1414,0.005,0.009
1415,0.007,0.01
1416,0.008,0.008
1417,0.007,0.007
1418,0.009,0.008
1419,0.008,0.01
1420,0.006,0.009
1421,0.005,0.008
1422,0.004,0.009
1423,0.007,0.008
1424,0.006,0.009
1425,0.006,0.015
1426,0.008,0.013
1427,0.003,0.011
1428,0.005,0.012
1429,0.002,0.008
1430,0.004,0.009
1431,0.006,0.007
1432,0.005,0.009
1433,0.006,0.007
1434,0.009,0.01
1435,0.007,0.006
1436,0.006,0.01
1437,0.003,0.011
1438,0.004,0.012
1439,0.009,0.007
1440,0.005,0.006
1441,0.006,0.006
1442,0.003,0.008
1443,0.004,0.008
1444,0.006,0.01
1445,0.005,0.01
1446,0.005,0.01
1447,0.006,0.008
1448,0.003,0.006
1449,0.002,0.006
1450,0.004,0.004
1451,0.005,0.004
1452,0.002,0.009
1453,0.005,0.007
1454,0.006,0.012
1455,0.008,0.01
1456,0.009,0.011
1457,0.006,0.009
1458,0.005,0.008
1459,0.006,0.008
1460,0.006,0.008
1461,0.005,0.011
1462,0.005,0.012
1463,0.005,0.011
1464,0.005,0.01
1465,0.008,0.012
1466,0.003,0.009
1467,0.006,0.013
1468,0.006,0.012
1469,0.004,0.007
1470,0.004,0.008
1471,0.006,0.012
1472,0.004,0.014
1473,0.008,0.011
1474,0.008,0.014
1475,0.005,0.009
1476,0.006,0.009
1477,0.006,0.01
1478,0.003,0.011
1479,0.006,0.011
1480,0.004,0.011
1481,0.009,0.012
1482,0.008,0.012
1483,0.006,0.008
1484,0.007,0.01
1485,0.01,0.009
1486,0.005,0.009
1487,0.005,0.008
1488,0.005,0.012
1489,0.005,0.008
1490,0.003,0.009
1491,0.006,0.01
1492,0.006,0.009
1493,0.007,0.006
1494,0.007,0.01
1495,0.003,0.007
1496,0.005,0.008
1497,0.005,0.006
1498,0.007,0.011
1499,0.005,0.01
1500,0.004,0.008
1501,0.004,0.01
1502,0.006,0.009
1503,0.006,0.012
1504,0.004,0.007
1505,0.005,0.011
1506,0.004,0.011
1507,0.006,0.012
1508,0.006,0.012
1509,0.006,0.011
1510,0.005,0.008
1511,0.007,0.011
1512,0.006,0.009
1513,0.007,0.007
1514,0.007,0.013
1515,0.005,0.011
1516,0.004,0.007
1517,0.004,0.006
1518,0.009,0.011
1519,0.003,0.009
1520,0.006,0.007
1521,0.002,0.01
1522,0.006,0.008
1523,0.005,0.01
1524,0.009,0.013
1525,0.007,0.011
1526,0.005,0.008
1527,0.001,0.01
1528,0.004,0.007
1529,0.009,0.009
1530,0.004,0.009
1531,0.004,0.009
1532,0.008,0.012
1533,0.005,0.011
1534,0.005,0.01
1535,0.004,0.011
1536,0.005,0.005
1537,0.009,0.01
1538,0.006,0.011
1539,0.006,0.013
1540,0.008,0.007
1541,0.005,0.008
1542,0.004,0.009
1543,0.002,0.01
1544,0.007,0.008
1545,0.006,0.008
1546,0.007,0.011
1547,0.004,0.008
1548,0.006,0.012
1549,0.005,0.008
1550,0.001,0.008
1551,0.004,0.006
1552,0.011,0.01
1553,0.007,0.006
1554,0.006,0.01
1555,0.008,0.008
1556,0.007,0.011
1557,0.001,0.01
1558,0.007,0.006
1559,0.006,0.01
1560,0.003,0.009
1561,0.006,0.008
1562,0.005,0.006
1563,0.006,0.006
1564,0.007,0.01
1565,0.003,0.007
1566,0.005,0.006
1567,0.004,0.006
1568,0.007,0.01
1569,0.005,0.01
1570,0.002,0.008
1571,0.01,0.006
1572,0.004,0.008
1573,0.006,0.007
1574,0.003,0.011
1575,0.004,0.011
1576,0.006,0.013
1577,0.008,0.012
1578,0.005,0.013
1579,0.002,0.009
1580,0.006,0.01
1581,0.004,0.009
1582,0.005,0.012
1583,0.004,0.013
1584,0.004,0.009
1585,0.002,0.011
1586,0.006,0.012
1587,0.003,0.01
1588,0.009,0.011
1589,0.006,0.008
1590,0.003,0.007
1591,0.005,0.007
1592,0.007,0.008
1593,0.004,0.008
1594,0.008,0.008
1595,0.007,0.008
1596,0.004,0.008
1597,0.002,0.009
1598,0.003,0.008
1599,0.006,0.009
1600,0.005,0.007
1601,0.005,0.008
1602,0.006,0.009
1603,0.004,0.01
1604,0.003,0.011
1605,0.004,0.007
1606,0.003,0.009
1607,0.004,0.011
1608,0.006,0.012
1609,0.009,0.009
1610,0.006,0.007
1611,0.004,0.009
1612,0.007,0.012
1613,0.004,0.008
1614,0.001,0.007
1615,0.007,0.01
1616,0.006,0.011
1617,0.007,0.012
1618,0.006,0.008
1619,0.01,0.008
1620,0.004,0.008
1621,0.007,0.011
1622,0.005,0.011
1623,0.003,0.013
1624,0.008,0.009
1625,0.004,0.009
1626,0.008,0.009
1627,0.005,0.011
1628,0.004,0.009
1629,0.005,0.008
1630,0.002,0.008
1631,0.002,0.01
1632,0.009,0.012
1633,0.005,0.008
1634,0.005,0.011
1635,0.005,0.009
1636,0.005,0.012
1637,0.005,0.01
1638,0.006,0.012
1639,0.003,0.01
1640,0.004,0.013
1641,0.006,0.012
1642,0.005,0.011
1643,0.006,0.01
1644,0.006,0.011
1645,0.007,0.009
1646,0.007,0.009
1647,0.008,0.01
1648,0.006,0.006
1649,0.007,0.01
1650,0.003,0.009
1651,0.005,0.007
1652,0.005,0.005
1653,0.004,0.004
1654,0.005,0.013
1655,0.004,0.012
1656,0.003,0.012
1657,0.008,0.011
1658,0.005,0.01
1659,0.004,0.013
1660,0.005,0.011
1661,0.004,0.01
1662,0.005,0.009
1663,0.009,0.011
1664,0.006,0.011
1665,0.008,0.009
1666,0.001,0.011
1667,0.006,0.014
1668,0.005,0.009
1669,0.006,0.009
1670,0.003,0.008
1671,0.002,0.012
1672,0.006,0.01
1673,0.005,0.008
1674,0.003,0.007
1675,0.009,0.01
1676,0.007,0.012
1677,0.006,0.009
1678,0.005,0.009
1679,0.005,0.008
1680,0.006,0.011
1681,0.005,0.009
1682,0.009,0.008
1683,0.005,0.009
1684,0.004,0.01
1685,0.005,0.012
1686,0.004,0.013
1687,0.004,0.007
1688,0.003,0.006
1689,0.008,0.005
1690,0.004,0.006
1691,0.009,0.009
1692,0.003,0.011
1693,0.005,0.011
1694,0.004,0.009
1695,0.007,0.007
1696,0.01,0.008
1697,0.006,0.008
1698,0.006,0.005
1699,0.008,0.011
1700,0.005,0.009
1701,0.008,0.011
1702,0.006,0.009
1703,0.002,0.01
1704,0.002,0.011
1705,0.003,0.009
1706,0.002,0.008
1707,0.005,0.008
1708,0.007,0.009
1709,0.004,0.01
1710,0.007,0.009
1711,0.003,0.008
1712,0.005,0.01
1713,0.007,0.008
1714,0.007,0.009
1715,0.006,0.011
1716,0.005,0.007
1717,0.01,0.01
1718,0.008,0.012
1719,0.005,0.009
1720,0.004,0.005
1721,0.009,0.009
1722,0.004,0.013
1723,0.007,0.007
1724,0.005,0.01
1725,0.006,0.012
1726,0.004,0.006
1727,0.005,0.007
1728,0.005,0.007
1729,0.006,0.007
1730,0.007,0.01
1731,0.002,0.008
1732,0.005,0.007
1733,0.006,0.01
1734,0.007,0.008
1735,0.004,0.009
1736,0.005,0.01
1737,0.004,0.011
1738,0.005,0.008
1739,0.004,0.011
1740,0.006,0.011
1741,0.006,0.009
1742,0.006,0.011
1743,0.007,0.011
1744,0.005,0.011
1745,0.005,0.013
1746,0.004,0.007
1747,0.005,0.01
1748,0.007,0.009
1749,0.002,0.011
1750,0.004,0.006
1751,0.002,0.008
1752,0.006,0.008
1753,0.006,0.008
1754,0.004,0.01
1755,0.003,0.011
1756,0.005,0.01
1757,0.008,0.015
1758,0.006,0.014
1759,0.005,0.012
1760,0.008,0.01
1761,0.003,0.009
1762,0.001,0.005
1763,0.003,0.008
1764,0.004,0.008
1765,0.007,0.013
1766,0.004,0.009
1767,0.004,0.007
1768,0.008,0.008
1769,0.006,0.012
1770,0.008,0.013
1771,0.008,0.008
1772,0.005,0.011
1773,0.006,0.011
1774,0.002,0.01
1775,0.004,0.01
1776,0.002,0.009
1777,0.005,0.009
1778,0.004,0.01
1779,0.006,0.01
1780,0.004,0.006
1781,0.004,0.006
1782,0.002,0.007
1783,0.003,0.009
1784,0.006,0.01
1785,0.004,0.011
1786,0.005,0.006
1787,0.008,0.009
1788,0.005,0.012
1789,0.006,0.009
1790,0.003,0.012
1791,0.006,0.007
1792,0.008,0.01
1793,0.003,0.009
1794,0.004,0.012
1795,0.006,0.008
1796,0.006,0.012
1797,0.004,0.009
1798,0.005,0.011
1799,0.007,0.007
1800,0.006,0.009
1801,0.005,0.009
1802,0.004,0.008
1803,0.004,0.01
1804,0.006,0.007
1805,0.003,0.01
1806,0.005,0.009
1807,0.007,0.009
1808,0.004,0.012
1809,0.003,0.009
1810,0.007,0.008
1811,0.004,0.014
1812,0.004,0.01
1813,0.006,0.008
1814,0.007,0.008
1815,0.002,0.01
1816,0.008,0.013
1817,0.003,0.009
1818,0.005,0.006
1819,0.002,0.01
1820,0.003,0.011
1821,0.004,0.011
1822,0.006,0.011
1823,0.006,0.009
1824,0.005,0.007
1825,0.005,0.006
1826,0.005,0.011
1827,0.005,0.006
1828,0.002,0.007
1829,0.004,0.009
1830,0.0,0.006
1831,0.0,0.006
1832,0.0,0.006
1833,0.0,0.006
1834,0.0,0.006
1835,0.0,0.006
1836,0.0,0.006
1837,0.0,0.006
1838,0.0,0.006
1839,0.0,0.006
1840,0.0,0.006
1841,0.0,0.006
1842,0.0,0.006
1843,0.0,0.006
1844,0.0,0.006
1845,0.0,0.006
1846,0.0,0.006
1847,0.0,0.006
1848,0.0,0.006
1849,0.0,0.006
1850,0.0,0.006
1851,0.0,0.006
1852,0.0,0.006
1853,0.0,0.006
1854,0.0,0.006
1855,0.0,0.006
1856,0.0,0.006
1857,0.0,0.006
1858,0.0,0.006
1859,0.0,0.006
1860,0.0,0.006
1861,0.0,0.006
1862,0.0,0.006
1863,0.0,0.006
1864,0.0,0.006
1865,0.0,0.006
1866,0.0,0.006
1867,0.0,0.006
1868,0.0,0.006
1869,0.0,0.006
1870,0.0,0.006
1871,0.0,0.006
1872,0.0,0.006
1873,0.0,0.006
1874,0.0,0.006
1875,0.0,0.006
1876,0.0,0.006
1877,0.0,0.006
1878,0.0,0.006
1879,0.0,0.006
1880,0.0,0.006
